annotation_item_id,annotation_id,item,level,pid,suggestion,observation,start_measure,end_measure,score
9186,296,21,2,26,3,7,300,302,8.0
9199,297,2,1,27,0,10,16,24,10.0
9206,297,9,1,27,0,10,16,24,10.0
9210,297,13,2,27,0,6,16,24,10.0
9228,297,31,2,27,0,7,16,24,10.0
9238,298,9,1,27,0,6,41,42,10.0
9261,298,32,2,27,7,3,41,42,10.0
9264,299,3,1,27,0,7,105,112,10.0
9275,299,14,2,27,3,2,105,112,10.0
9302,300,9,1,27,0,8,131,131,10.0
9324,300,31,2,27,0,7,131,131,10.0
9325,300,32,2,27,7,3,131,131,10.0
9332,301,7,1,27,0,10,153,160,10.0
9334,301,9,1,27,0,10,153,160,10.0
9349,301,24,2,27,0,1,153,160,10.0
9356,301,31,2,27,0,7,153,160,10.0
9357,301,32,2,27,0,7,153,160,10.0
9366,302,9,1,27,0,7,195,195,10.0
9389,302,32,2,27,7,6,195,195,10.0
9391,303,2,1,27,0,10,209,213,10.0
9392,303,3,1,27,0,10,209,213,10.0
9395,303,6,1,27,0,10,209,213,10.0
9398,303,9,1,27,0,10,209,213,10.0
9420,303,31,2,27,0,7,209,213,10.0
9430,304,9,1,28,0,6,7,8,6.0
9452,304,31,2,28,7,4,7,8,6.0
9462,305,9,1,28,0,4,47,48,6.0
9485,305,32,2,28,7,2,47,48,6.0
9494,306,9,1,28,0,4,56,56,6.0
9517,306,32,2,28,7,2,56,56,6.0
9518,307,1,1,28,0,4,62,64,6.0
9528,307,11,2,28,3,6,62,64,6.0
9556,308,7,1,28,0,5,65,72,6.0
9558,308,9,1,28,0,4,65,72,6.0
9573,308,24,2,28,3,5,65,72,6.0
9580,308,31,2,28,7,3,65,72,6.0
9581,308,32,2,28,7,2,65,72,6.0
9590,309,9,1,28,0,3,105,105,6.0
9613,309,32,2,28,7,2,105,105,6.0
9619,310,6,1,28,0,2,112,112,6.0
9635,310,22,2,28,3,7,112,112,6.0
9636,310,23,2,28,3,7,112,112,6.0
9654,311,9,1,28,0,3,113,115,6.0
9677,311,32,2,28,7,2,113,115,6.0
9683,312,6,1,28,0,4,128,128,6.0
9700,312,23,2,28,2,7,128,128,6.0
9718,313,9,1,28,0,3,136,136,6.0
9741,313,32,2,28,7,2,136,136,6.0
9747,314,6,1,28,0,3,152,152,6.0
9764,314,23,2,28,2,7,152,152,6.0
9782,315,9,1,28,0,4,153,157,6.0
9805,315,32,2,28,7,2,153,157,6.0
9811,316,6,1,28,0,4,202,208,6.0
9828,316,23,2,28,2,6,202,208,6.0
9842,317,5,1,28,0,3,217,224,6.0
9858,317,21,2,28,3,7,217,224,6.0
9878,318,9,1,28,0,4,234,234,6.0
9901,318,32,2,28,7,2,234,234,6.0
9904,319,3,1,28,0,4,250,255,6.0
9910,319,9,1,28,0,4,250,255,6.0
9915,319,14,2,28,5,7,250,255,6.0
9932,319,31,2,28,5,1,250,255,6.0
9936,320,3,1,28,0,2,264,267,6.0
9947,320,14,2,28,7,4,264,267,6.0
9968,321,3,1,28,0,2,264,267,6.0
9974,321,9,1,28,0,4,264,267,6.0
9979,321,14,2,28,7,4,264,267,6.0
9996,321,31,2,28,7,2,264,267,6.0
10006,322,9,1,28,0,4,289,292,6.0
10028,322,31,2,28,7,2,289,292,6.0
10038,323,9,1,29,0,6,25,32,8.0
10061,323,32,2,29,7,4,25,32,8.0
10165,328,2,1,29,0,4,81,88,8.0
10187,328,13,2,29,6,3,81,88,8.0
10322,332,5,1,29,0,6,150,150,8.0
10338,332,21,2,29,3,5,150,150,8.0
10374,333,25,2,29,7,3,166,167,8.0
10392,334,9,1,29,0,4,178,183,8.0
10439,334,32,2,29,7,2,178,183,8.0
10542,339,1,1,29,0,4,193,200,8.0
10551,339,10,2,29,5,3,193,200,8.0
10582,340,9,1,29,0,4,226,226,8.0
10605,340,32,2,29,7,2,226,226,8.0
10607,341,2,1,29,0,6,249,254,8.0
10618,341,13,2,29,6,4,249,254,8.0
10646,342,9,1,29,0,6,289,292,8.0
10668,342,31,2,29,7,3,289,292,8.0
10690,343,21,2,29,5,7,299,301,8.0
10704,344,3,1,30,0,5,23,23,8.0
10715,344,14,2,30,5,3,23,23,8.0
10754,345,21,2,30,1,5,41,45,8.0
10786,346,21,2,30,2,7,54,56,8.0
10802,347,5,1,30,0,4,57,64,8.0
10818,347,21,2,30,3,7,57,64,8.0
10831,348,2,1,30,0,5,73,80,8.0
10842,348,13,2,30,5,3,73,80,8.0
10870,349,9,1,30,0,4,129,136,8.0
10886,349,25,2,30,7,3,129,136,8.0
10892,349,31,2,30,7,3,129,136,8.0
10902,350,9,1,30,0,4,142,142,8.0
10925,350,32,2,30,7,2,142,142,8.0
10934,351,9,1,30,0,3,201,203,8.0
10957,351,32,2,30,7,2,201,203,8.0
10966,352,9,1,30,0,2,214,216,8.0
10989,352,32,2,30,7,1,214,216,8.0
10998,353,9,1,30,0,3,222,223,8.0
11021,353,32,2,30,7,2,222,223,8.0
11026,354,5,1,30,0,2,233,240,8.0
11027,354,6,1,30,0,1,233,240,8.0
11042,354,21,2,30,3,7,233,240,8.0
11043,354,22,2,30,3,7,233,240,8.0
11044,354,23,2,30,1,7,233,240,8.0
11059,355,6,1,30,0,4,264,267,8.0
11076,355,23,2,30,1,6,264,267,8.0
11087,356,2,1,30,0,4,297,302,8.0
11094,356,9,1,30,0,3,297,302,8.0
11098,356,13,2,30,6,2,297,302,8.0
11106,356,21,2,30,2,7,297,302,8.0
11116,356,31,2,30,7,3,297,302,8.0
12625,404,4,1,11,0,4,5,5,9.0
12625,404,4,1,11,0,4,5,5,9.0
12630,404,9,1,11,0,5,5,5,9.0
12630,404,9,1,11,0,5,5,5,9.0
12653,404,32,2,11,7,3,5,5,9.0
12653,404,32,2,11,7,3,5,5,9.0
12654,405,1,1,11,0,3,16,17,9.0
12654,405,1,1,11,0,3,16,17,9.0
12662,405,9,1,11,0,4,16,17,9.0
12662,405,9,1,11,0,4,16,17,9.0
12664,405,11,2,11,1,6,16,17,9.0
12664,405,11,2,11,1,6,16,17,9.0
12685,405,32,2,11,7,3,16,17,9.0
12685,405,32,2,11,7,3,16,17,9.0
12686,406,1,1,11,0,4,25,27,9.0
12686,406,1,1,11,0,4,25,27,9.0
12694,406,9,1,11,0,3,25,27,9.0
12694,406,9,1,11,0,3,25,27,9.0
12696,406,11,2,11,1,6,25,27,9.0
12696,406,11,2,11,1,6,25,27,9.0
12717,406,32,2,11,7,3,25,27,9.0
12717,406,32,2,11,7,3,25,27,9.0
12726,407,9,1,11,0,4,88,88,9.0
12726,407,9,1,11,0,4,88,88,9.0
12749,407,32,2,11,7,2,88,88,9.0
12749,407,32,2,11,7,2,88,88,9.0
12756,408,7,1,11,0,5,97,104,9.0
12756,408,7,1,11,0,5,97,104,9.0
12757,408,8,1,11,0,5,97,104,9.0
12757,408,8,1,11,0,5,97,104,9.0
12773,408,24,2,11,5,3,97,104,9.0
12773,408,24,2,11,5,3,97,104,9.0
12778,408,29,2,11,5,3,97,104,9.0
12778,408,29,2,11,5,3,97,104,9.0
12779,408,30,2,11,5,3,97,104,9.0
12779,408,30,2,11,5,3,97,104,9.0
12782,409,1,1,11,0,3,129,136,9.0
12782,409,1,1,11,0,3,129,136,9.0
12792,409,11,2,11,1,7,129,136,9.0
12792,409,11,2,11,1,7,129,136,9.0
12822,410,9,1,11,0,2,147,147,9.0
12822,410,9,1,11,0,2,147,147,9.0
12845,410,32,2,11,7,1,147,147,9.0
12845,410,32,2,11,7,1,147,147,9.0
12846,411,1,1,11,0,4,201,208,9.0
12846,411,1,1,11,0,4,201,208,9.0
12855,411,10,2,11,6,2,201,208,9.0
12855,411,10,2,11,6,2,201,208,9.0
12878,412,1,1,11,0,4,209,216,9.0
12878,412,1,1,11,0,4,209,216,9.0
12888,412,11,2,11,2,6,209,216,9.0
12888,412,11,2,11,2,6,209,216,9.0
12918,413,9,1,11,0,4,217,218,9.0
12918,413,9,1,11,0,4,217,218,9.0
12941,413,32,2,11,7,2,217,218,9.0
12941,413,32,2,11,7,2,217,218,9.0
12950,414,9,1,11,0,3,233,233,9.0
12950,414,9,1,11,0,3,233,233,9.0
12973,414,32,2,11,7,1,233,233,9.0
12973,414,32,2,11,7,1,233,233,9.0
12978,415,5,1,11,0,3,241,248,9.0
12978,415,5,1,11,0,3,241,248,9.0
12981,415,8,1,11,0,3,241,248,9.0
12981,415,8,1,11,0,3,241,248,9.0
12993,415,20,2,11,6,3,241,248,9.0
12993,415,20,2,11,6,3,241,248,9.0
13001,415,28,2,11,6,2,241,248,9.0
13001,415,28,2,11,6,2,241,248,9.0
13003,415,30,2,11,7,1,241,248,9.0
13003,415,30,2,11,7,1,241,248,9.0
13778,440,5,1,11,0,5,41,45,9.0
13778,440,5,1,11,0,5,41,45,9.0
13792,440,19,2,11,6,2,41,45,9.0
13792,440,19,2,11,6,2,41,45,9.0
13794,440,21,2,11,2,6,41,45,9.0
13794,440,21,2,11,2,6,41,45,9.0
13814,441,9,1,11,0,4,193,194,9.0
13814,441,9,1,11,0,4,193,194,9.0
13837,441,32,2,11,7,2,193,194,9.0
13837,441,32,2,11,7,2,193,194,9.0
13840,442,3,1,31,0,4,1,6,4.0
13840,442,3,1,31,0,4,1,6,4.0
13842,442,5,1,31,0,5,1,6,4.0
13842,442,5,1,31,0,5,1,6,4.0
13851,442,14,2,31,3,5,1,6,4.0
13851,442,14,2,31,3,5,1,6,4.0
13857,442,20,2,31,6,3,1,6,4.0
13857,442,20,2,31,6,3,1,6,4.0
13878,443,9,1,31,0,4,13,15,4.0
13878,443,9,1,31,0,4,13,15,4.0
13901,443,32,2,31,7,2,13,15,4.0
13901,443,32,2,31,7,2,13,15,4.0
13902,444,1,1,31,0,3,9,32,4.0
13902,444,1,1,31,0,3,9,32,4.0
13910,444,9,1,31,0,3,9,32,4.0
13910,444,9,1,31,0,3,9,32,4.0
13911,444,10,2,31,6,2,9,32,4.0
13911,444,10,2,31,6,2,9,32,4.0
13912,444,11,2,31,2,5,9,32,4.0
13912,444,11,2,31,2,5,9,32,4.0
13933,444,32,2,31,7,2,9,32,4.0
13933,444,32,2,31,7,2,9,32,4.0
13938,445,5,1,31,0,3,41,48,4.0
13938,445,5,1,31,0,3,41,48,4.0
13940,445,7,1,31,0,3,41,48,4.0
13940,445,7,1,31,0,3,41,48,4.0
13954,445,21,2,31,2,6,41,48,4.0
13954,445,21,2,31,2,6,41,48,4.0
13958,445,25,2,31,6,2,41,48,4.0
13958,445,25,2,31,6,2,41,48,4.0
13966,446,1,1,31,0,4,49,56,4.0
13966,446,1,1,31,0,4,49,56,4.0
13974,446,9,1,31,0,3,49,56,4.0
13974,446,9,1,31,0,3,49,56,4.0
13975,446,10,2,31,7,2,49,56,4.0
13975,446,10,2,31,7,2,49,56,4.0
13976,446,11,2,31,2,6,49,56,4.0
13976,446,11,2,31,2,6,49,56,4.0
13997,446,32,2,31,7,2,49,56,4.0
13997,446,32,2,31,7,2,49,56,4.0
14004,447,7,1,31,0,4,57,72,4.0
14004,447,7,1,31,0,4,57,72,4.0
14006,447,9,1,31,0,3,57,72,4.0
14006,447,9,1,31,0,3,57,72,4.0
14014,447,17,2,31,0,2,57,72,4.0
14014,447,17,2,31,0,2,57,72,4.0
14021,447,24,2,31,2,6,57,72,4.0
14021,447,24,2,31,2,6,57,72,4.0
14022,447,25,2,31,6,2,57,72,4.0
14022,447,25,2,31,6,2,57,72,4.0
14023,447,26,2,31,6,2,57,72,4.0
14023,447,26,2,31,6,2,57,72,4.0
14027,447,30,2,31,6,2,57,72,4.0
14027,447,30,2,31,6,2,57,72,4.0
14029,447,32,2,31,7,2,57,72,4.0
14029,447,32,2,31,7,2,57,72,4.0
14038,448,9,1,31,0,4,81,88,4.0
14038,448,9,1,31,0,4,81,88,4.0
14061,448,32,2,31,7,2,81,88,4.0
14061,448,32,2,31,7,2,81,88,4.0
14070,449,9,1,31,0,4,95,96,4.0
14070,449,9,1,31,0,4,95,96,4.0
14093,449,32,2,31,7,2,95,96,4.0
14093,449,32,2,31,7,2,95,96,4.0
14096,450,3,1,31,0,3,105,112,4.0
14096,450,3,1,31,0,3,105,112,4.0
14102,450,9,1,31,0,3,105,112,4.0
14102,450,9,1,31,0,3,105,112,4.0
14124,450,31,2,31,6,2,105,112,4.0
14124,450,31,2,31,6,2,105,112,4.0
14134,451,9,1,31,0,2,114,114,4.0
14134,451,9,1,31,0,2,114,114,4.0
14157,451,32,2,31,7,1,114,114,4.0
14157,451,32,2,31,7,1,114,114,4.0
14182,452,25,2,31,6,2,121,128,4.0
14182,452,25,2,31,6,2,121,128,4.0
14183,452,26,2,31,7,2,121,128,4.0
14183,452,26,2,31,7,2,121,128,4.0
14187,452,30,2,31,7,2,121,128,4.0
14187,452,30,2,31,7,2,121,128,4.0
14193,453,4,1,31,0,4,169,173,4.0
14193,453,4,1,31,0,4,169,173,4.0
14204,453,15,2,31,5,7,169,173,4.0
14204,453,15,2,31,5,7,169,173,4.0
14210,453,21,2,31,3,6,169,173,4.0
14210,453,21,2,31,3,6,169,173,4.0
14230,454,9,1,31,0,3,221,224,4.0
14230,454,9,1,31,0,3,221,224,4.0
14253,454,32,2,31,7,2,221,224,4.0
14253,454,32,2,31,7,2,221,224,4.0
14254,455,1,1,31,0,3,233,240,4.0
14254,455,1,1,31,0,3,233,240,4.0
14264,455,11,2,31,1,5,233,240,4.0
14264,455,11,2,31,1,5,233,240,4.0
14294,456,9,1,31,0,3,258,258,4.0
14294,456,9,1,31,0,3,258,258,4.0
14317,456,32,2,31,7,2,258,258,4.0
14317,456,32,2,31,7,2,258,258,4.0
14326,457,9,1,31,0,3,264,265,4.0
14326,457,9,1,31,0,3,264,265,4.0
14349,457,32,2,31,7,2,264,265,4.0
14349,457,32,2,31,7,2,264,265,4.0
18928,601,3,1,35,0,3,1,6,9.0
18939,601,14,2,35,4,6,1,6,9.0
18960,602,3,1,35,0,3,1,6,9.0
18966,602,9,1,35,0,5,1,6,9.0
18971,602,14,2,35,4,6,1,6,9.0
18988,602,31,2,35,7,4,1,6,9.0
18990,603,1,1,35,0,4,25,29,9.0
18996,603,7,1,35,0,5,25,29,9.0
19000,603,11,2,35,1,6,25,29,9.0
19008,603,19,2,35,1,5,25,29,9.0
19030,604,9,1,35,0,4,33,40,9.0
19052,604,31,2,35,7,3,33,40,9.0
19060,605,7,1,35,0,10,57,64,9.0
19079,605,26,2,35,0,7,57,64,9.0
19092,606,7,1,35,0,10,65,72,9.0
19112,606,27,2,35,0,7,65,72,9.0
19118,607,1,1,35,0,9,73,80,9.0
19127,607,10,2,35,5,3,73,80,9.0
19157,608,8,1,35,0,10,97,104,9.0
19179,608,30,2,35,0,7,97,104,9.0
19182,609,1,1,35,0,7,121,128,9.0
19190,609,9,1,35,0,9,121,128,9.0
19191,609,10,2,35,4,3,121,128,9.0
19212,609,31,2,35,7,6,121,128,9.0
19220,610,7,1,35,0,10,137,144,9.0
19221,610,8,1,35,0,10,137,144,9.0
19240,610,27,2,35,0,7,137,144,9.0
19243,610,30,2,35,0,7,137,144,9.0
19246,611,1,1,35,0,8,145,145,9.0
19256,611,11,2,35,1,2,145,145,9.0
19286,612,9,1,35,0,5,157,160,9.0
19309,612,32,2,35,7,4,157,160,9.0
19318,613,9,1,35,0,5,175,176,9.0
19341,613,32,2,35,7,3,175,176,9.0
19348,614,7,1,35,0,5,177,184,9.0
19350,614,9,1,35,0,6,177,184,9.0
19365,614,24,2,35,3,6,177,184,9.0
19366,614,25,2,35,6,3,177,184,9.0
19368,614,27,2,35,6,3,177,184,9.0
19372,614,31,2,35,7,3,177,184,9.0
19382,615,9,1,35,0,5,213,216,9.0
19405,615,32,2,35,7,3,213,216,9.0
19412,616,7,1,35,0,10,225,232,9.0
19413,616,8,1,35,0,10,225,232,9.0
19431,616,26,2,35,0,7,225,232,9.0
19435,616,30,2,35,0,7,225,232,9.0
19442,617,5,1,35,0,3,271,274,9.0
19456,617,19,2,35,2,5,271,274,9.0
19474,618,5,1,35,0,3,271,274,9.0
19488,618,19,2,35,2,5,271,274,9.0
19509,619,8,1,34,0,7,1,6,10.0
19510,619,9,1,34,0,8,1,6,10.0
19529,619,28,2,34,7,6,1,6,10.0
19532,619,31,2,34,7,5,1,6,10.0
19542,620,9,1,34,0,9,41,45,10.0
19564,620,31,2,34,7,6,41,45,10.0
19574,621,9,1,34,0,8,61,61,10.0
19597,621,32,2,34,7,6,61,61,10.0
19599,622,2,1,34,0,9,65,72,10.0
19604,622,7,1,34,0,8,65,72,10.0
19609,622,12,2,34,6,7,65,72,10.0
19618,622,21,2,34,5,6,65,72,10.0
19624,622,27,2,34,6,7,65,72,10.0
19630,623,1,1,34,0,9,104,112,10.0
19636,623,7,1,34,0,10,104,112,10.0
19639,623,10,2,34,6,7,104,112,10.0
19655,623,26,2,34,0,7,104,112,10.0
19663,624,2,1,34,0,10,129,136,10.0
19668,624,7,1,34,0,10,129,136,10.0
19670,624,9,1,34,0,10,129,136,10.0
19674,624,13,2,34,0,7,129,136,10.0
19687,624,26,2,34,0,7,129,136,10.0
19692,624,31,2,34,0,7,129,136,10.0
19702,625,9,1,34,0,9,145,149,10.0
19704,625,11,2,34,1,2,145,149,10.0
19725,625,32,2,34,7,6,145,149,10.0
19734,626,9,1,34,0,9,213,213,10.0
19757,626,32,2,34,7,6,213,213,10.0
19763,627,6,1,34,0,5,217,224,10.0
19779,627,22,2,34,4,7,217,224,10.0
19780,627,23,2,34,3,7,217,224,10.0
19796,628,7,1,34,0,10,225,232,10.0
19797,628,8,1,34,0,10,225,232,10.0
19815,628,26,2,34,0,7,225,232,10.0
19816,628,27,2,34,0,7,225,232,10.0
19819,628,30,2,34,0,7,225,232,10.0
19828,629,7,1,34,0,10,249,255,10.0
19848,629,27,2,34,0,1,249,255,10.0
19855,630,2,1,34,0,10,256,263,10.0
19860,630,7,1,34,0,10,256,263,10.0
19866,630,13,2,34,0,7,256,263,10.0
19877,630,24,2,34,0,1,256,263,10.0
19894,631,9,1,33,0,6,39,41,9.0
19917,631,32,2,33,7,5,39,41,9.0
19926,632,9,1,33,0,3,72,72,9.0
19949,632,32,2,33,7,1,72,72,9.0
19958,633,9,1,33,0,9,121,136,9.0
19980,633,31,2,33,7,6,121,136,9.0
19990,634,9,1,33,0,5,199,200,9.0
20013,634,32,2,33,7,5,199,200,9.0
20022,635,9,1,33,0,3,217,217,9.0
20045,635,32,2,33,7,1,217,217,9.0
20054,636,9,1,33,0,5,249,255,9.0
20064,636,19,2,33,2,6,249,255,9.0
20077,636,32,2,33,7,3,249,255,9.0
20083,637,6,1,33,0,5,264,267,9.0
20099,637,22,2,33,3,7,264,267,9.0
20100,637,23,2,33,3,7,264,267,9.0
20110,638,1,1,32,0,3,9,16,4.0
20118,638,9,1,32,0,1,9,16,4.0
20119,638,10,2,32,5,2,9,16,4.0
20141,638,32,2,32,7,1,9,16,4.0
20142,639,1,1,32,0,2,33,40,4.0
20150,639,9,1,32,0,3,33,40,4.0
20151,639,10,2,32,6,2,33,40,4.0
20173,639,32,2,32,7,1,33,40,4.0
20174,640,1,1,32,0,2,57,64,4.0
20183,640,10,2,32,6,2,57,64,4.0
20206,641,1,1,32,0,1,73,80,4.0
20214,641,9,1,32,0,3,73,80,4.0
20215,641,10,2,32,5,1,73,80,4.0
20236,641,31,2,32,7,1,73,80,4.0
20237,641,32,2,32,7,2,73,80,4.0
20238,642,1,1,32,0,1,105,120,4.0
20247,642,10,2,32,6,2,105,120,4.0
20270,643,1,1,32,0,1,105,120,4.0
20278,643,9,1,32,0,2,105,120,4.0
20279,643,10,2,32,6,2,105,120,4.0
20300,643,31,2,32,7,2,105,120,4.0
20301,643,32,2,32,7,2,105,120,4.0
20302,644,1,1,32,0,1,129,136,4.0
20308,644,7,1,32,0,2,129,136,4.0
20311,644,10,2,32,5,2,129,136,4.0
20312,644,11,2,32,2,7,129,136,4.0
20325,644,24,2,32,3,7,129,136,4.0
20334,645,1,1,32,0,2,145,152,4.0
20342,645,9,1,32,0,4,145,152,4.0
20344,645,11,2,32,2,7,145,152,4.0
20355,645,22,2,32,2,6,145,152,4.0
20356,645,23,2,32,2,6,145,152,4.0
20365,645,32,2,32,7,2,145,152,4.0
20366,646,1,1,32,0,1,185,192,4.0
20374,646,9,1,32,0,2,185,192,4.0
20375,646,10,2,32,4,1,185,192,4.0
20396,646,31,2,32,7,1,185,192,4.0
20398,647,1,1,32,0,2,201,208,4.0
20407,647,10,2,32,5,1,201,208,4.0
20430,648,1,1,32,0,1,249,263,4.0
20438,648,9,1,32,0,1,249,263,4.0
20439,648,10,2,32,7,1,249,263,4.0
20461,648,32,2,32,7,1,249,263,4.0
20464,649,3,1,32,0,2,264,270,4.0
20470,649,9,1,32,0,2,264,270,4.0
20475,649,14,2,32,7,2,264,270,4.0
20492,649,31,2,32,7,1,264,270,4.0
20500,650,7,1,32,0,1,293,296,4.0
20517,650,24,2,32,2,6,293,296,4.0
20520,650,27,2,32,6,2,293,296,4.0
20532,651,7,1,32,0,1,293,296,4.0
20534,651,9,1,32,0,2,293,296,4.0
20549,651,24,2,32,2,6,293,296,4.0
20552,651,27,2,32,6,2,293,296,4.0
20557,651,32,2,32,7,1,293,296,4.0
11131,357,14,2,61,5,3,22,24,
11131,357,14,2,61,5,3,22,24,
11163,358,14,2,61,6,2,14,16,
11163,358,14,2,61,6,2,14,16,
11165,358,16,2,61,2,6,14,16,
11165,358,16,2,61,2,6,14,16,
11223,360,10,2,61,5,3,57,72,
11223,360,10,2,61,5,3,57,72,
11256,361,11,2,61,2,5,145,152,
11256,361,11,2,61,2,5,145,152,
11271,361,26,2,61,6,3,145,152,
11271,361,26,2,61,6,3,145,152,
11277,361,32,2,61,5,3,145,152,
11277,361,32,2,61,5,3,145,152,
11288,362,11,2,61,4,5,185,192,
11288,362,11,2,61,4,5,185,192,
11303,362,26,2,61,5,3,185,192,
11303,362,26,2,61,5,3,185,192,
11321,363,12,2,61,3,5,225,232,
11321,363,12,2,61,3,5,225,232,
11326,363,17,2,61,3,5,225,232,
11326,363,17,2,61,3,5,225,232,
11330,363,21,2,61,3,5,225,232,
11330,363,21,2,61,3,5,225,232,
11339,363,30,2,61,5,3,225,232,
11339,363,30,2,61,5,3,225,232,
11351,364,10,2,62,4,6,1,8,
11351,364,10,2,62,4,6,1,8,
11357,364,16,2,62,4,2,1,8,
11357,364,16,2,62,4,2,1,8,
11359,364,18,2,62,5,3,1,8,
11359,364,18,2,62,5,3,1,8,
11386,365,13,2,62,5,3,9,32,
11386,365,13,2,62,5,3,9,32,
11389,365,16,2,62,4,3,9,32,
11389,365,16,2,62,4,3,9,32,
11391,365,18,2,62,5,3,9,32,
11391,365,18,2,62,5,3,9,32,
11403,365,30,2,62,5,3,9,32,
11403,365,30,2,62,5,3,9,32,
11416,366,11,2,62,5,2,41,48,
11416,366,11,2,62,5,2,41,48,
11448,367,11,2,62,3,5,129,130,
11448,367,11,2,62,3,5,129,130,
11485,368,16,2,62,5,3,201,208,
11485,368,16,2,62,5,3,201,208,
11487,368,18,2,62,5,3,201,208,
11487,368,18,2,62,5,3,201,208,
11511,369,10,2,62,3,5,217,221,
11511,369,10,2,62,3,5,217,221,
11512,369,11,2,62,3,5,217,221,
11512,369,11,2,62,3,5,217,221,
11565,370,32,2,62,5,3,240,240,
11565,370,32,2,62,5,3,240,240,
11576,371,11,2,63,3,5,17,32,
11576,371,11,2,63,3,5,17,32,
11583,371,18,2,63,5,3,17,32,
11583,371,18,2,63,5,3,17,32,
11591,371,26,2,63,5,3,17,32,
11591,371,26,2,63,5,3,17,32,
11597,371,32,2,63,6,3,17,32,
11597,371,32,2,63,6,3,17,32,
11608,372,11,2,63,3,5,81,88,
11608,372,11,2,63,3,5,81,88,
11629,372,32,2,63,6,3,81,88,
11629,372,32,2,63,6,3,81,88,
11639,373,10,2,63,5,2,105,120,
11639,373,10,2,63,5,2,105,120,
11672,374,11,2,63,2,5,137,144,
11672,374,11,2,63,2,5,137,144,
11703,375,10,2,63,5,4,209,216,
11703,375,10,2,63,5,4,209,216,
11711,375,18,2,63,5,3,209,216,
11711,375,18,2,63,5,3,209,216,
11743,376,18,2,63,6,2,281,292,
11743,376,18,2,63,6,2,281,292,
11747,376,22,2,63,5,3,281,292,
11747,376,22,2,63,5,3,281,292,
11768,377,11,2,64,2,5,25,32,
11768,377,11,2,64,2,5,25,32,
11806,378,17,2,64,5,7,53,56,
11806,378,17,2,64,5,7,53,56,
11807,378,18,2,64,6,4,53,56,
11807,378,18,2,64,6,4,53,56,
11832,379,11,2,65,3,5,25,29,
11832,379,11,2,65,3,5,25,29,
11853,379,32,2,65,5,4,25,29,
11853,379,32,2,65,5,4,25,29,
11863,380,10,2,66,4,6,1,8,
11863,380,10,2,66,4,6,1,8,
11878,380,25,2,66,6,3,1,8,
11878,380,25,2,66,6,3,1,8,
11880,380,27,2,66,6,3,1,8,
11880,380,27,2,66,6,3,1,8,
11883,380,30,2,66,6,3,1,8,
11883,380,30,2,66,6,3,1,8,
11895,381,10,2,66,5,7,9,24,
11895,381,10,2,66,5,7,9,24,
11935,382,18,2,66,6,3,49,49,
11935,382,18,2,66,6,3,49,49,
11938,382,21,2,66,5,7,49,49,
11938,382,21,2,66,5,7,49,49,
11967,383,18,2,66,5,2,94,96,
11967,383,18,2,66,5,2,94,96,
11974,383,25,2,66,6,3,94,96,
11974,383,25,2,66,6,3,94,96,
11981,383,32,2,66,6,2,94,96,
11981,383,32,2,66,6,2,94,96,
11991,384,10,2,66,5,3,105,111,
11991,384,10,2,66,5,3,105,111,
12006,384,25,2,66,6,3,105,111,
12006,384,25,2,66,6,3,105,111,
12007,384,26,2,66,6,3,105,111,
12007,384,26,2,66,6,3,105,111,
12011,384,30,2,66,6,3,105,111,
12011,384,30,2,66,6,3,105,111,
12031,385,18,2,66,6,2,145,152,
12031,385,18,2,66,6,2,145,152,
12045,385,32,2,66,4,3,145,152,
12045,385,32,2,66,4,3,145,152,
12055,386,10,2,66,4,6,153,158,
12055,386,10,2,66,4,6,153,158,
12095,387,18,2,66,6,2,161,168,
12095,387,18,2,66,6,2,161,168,
12119,388,10,2,66,4,6,193,200,
12119,388,10,2,66,4,6,193,200,
12151,389,10,2,66,5,6,220,223,
12151,389,10,2,66,5,6,220,223,
12152,389,11,2,66,5,6,220,223,
12152,389,11,2,66,5,6,220,223,
12167,389,26,2,66,5,3,220,223,
12167,389,26,2,66,5,3,220,223,
12173,389,32,2,66,5,3,220,223,
12173,389,32,2,66,5,3,220,223,
12183,390,10,2,66,5,7,233,240,
12183,390,10,2,66,5,7,233,240,
12205,390,32,2,66,6,3,233,240,
12205,390,32,2,66,6,3,233,240,
12215,391,10,2,66,5,6,264,270,
12215,391,10,2,66,5,6,264,270,
12221,391,16,2,66,4,3,264,270,
12221,391,16,2,66,4,3,264,270,
12223,391,18,2,66,6,3,264,270,
12223,391,18,2,66,6,3,264,270,
12247,392,10,2,66,5,7,275,280,
12247,392,10,2,66,5,7,275,280,
12253,392,16,2,66,5,3,275,280,
12253,392,16,2,66,5,3,275,280,
12255,392,18,2,66,4,3,275,280,
12255,392,18,2,66,4,3,275,280,
12269,392,32,2,66,6,3,275,280,
12269,392,32,2,66,6,3,275,280,
12281,393,12,2,67,5,6,1,6,
12281,393,12,2,67,5,6,1,6,
12284,393,15,2,67,6,7,1,6,
12284,393,15,2,67,6,7,1,6,
12312,394,11,2,67,4,6,26,29,
12312,394,11,2,67,4,6,26,29,
12344,395,11,2,67,4,5,65,72,
12344,395,11,2,67,4,5,65,72,
12365,395,32,2,67,5,3,65,72,
12365,395,32,2,67,5,3,65,72,
12382,396,17,2,67,6,7,145,152,
12382,396,17,2,67,6,7,145,152,
